,city,statecode,date,sold,value,region
7610,"Las Vegas, NV",NV,2015-10-01,2777.0,233063.2276114688,West
7611,"Las Vegas, NV",NV,2015-11-01,2362.0,234561.0282982128,West
7612,"Las Vegas, NV",NV,2015-12-01,3174.0,235851.33365305504,West
7613,"Las Vegas, NV",NV,2016-01-01,2208.0,237122.8480418657,West
7614,"Las Vegas, NV",NV,2016-02-01,2503.0,238214.6536520981,West
7615,"Las Vegas, NV",NV,2016-03-01,3313.0,239158.8771715893,West
7616,"Las Vegas, NV",NV,2016-04-01,3315.0,240388.40071406757,West
7617,"Las Vegas, NV",NV,2016-05-01,4354.0,241565.87932819172,West
7618,"Las Vegas, NV",NV,2016-06-01,5483.5,242978.19546842013,West
7619,"Las Vegas, NV",NV,2016-07-01,6613.0,243944.41836853023,West
7620,"Las Vegas, NV",NV,2016-08-01,6836.0,244299.21031369152,West
7621,"Las Vegas, NV",NV,2016-09-01,6265.0,244599.9304196972,West
7622,"Las Vegas, NV",NV,2016-10-01,5688.0,245133.1318070607,West
7623,"Las Vegas, NV",NV,2016-11-01,5648.0,246340.9654448789,West
7624,"Las Vegas, NV",NV,2016-12-01,5027.0,247738.4683747551,West
7625,"Las Vegas, NV",NV,2017-01-01,2597.0,249470.56776371063,West
7626,"Las Vegas, NV",NV,2017-02-01,2701.0,251764.39940841869,West
7627,"Las Vegas, NV",NV,2017-03-01,3715.0,254370.3857424919,West
7628,"Las Vegas, NV",NV,2017-04-01,3352.0,257088.8177897829,West
7629,"Las Vegas, NV",NV,2017-05-01,4203.0,259386.72384119796,West
7630,"Las Vegas, NV",NV,2017-06-01,4420.0,261907.5417585375,West
7631,"Las Vegas, NV",NV,2017-07-01,3737.0,264791.0570015645,West
7632,"Las Vegas, NV",NV,2017-08-01,3954.0,268136.8426552114,West
7633,"Las Vegas, NV",NV,2017-09-01,3455.0,271617.4139443817,West
7634,"Las Vegas, NV",NV,2017-10-01,3558.0,275053.90896834945,West
7635,"Las Vegas, NV",NV,2017-11-01,3184.0,278224.5421546987,West
7636,"Las Vegas, NV",NV,2017-12-01,3253.0,281438.0816027997,West
7637,"Las Vegas, NV",NV,2018-01-01,2876.0,284314.58850220335,West
7638,"Las Vegas, NV",NV,2018-02-01,2619.0,287159.3787497161,West
7639,"Las Vegas, NV",NV,2018-03-01,3995.0,289991.32131448534,West
7640,"Las Vegas, NV",NV,2018-04-01,3640.0,292907.2736127374,West
7641,"Las Vegas, NV",NV,2018-05-01,3967.0,295913.71683611814,West
7642,"Las Vegas, NV",NV,2018-06-01,4107.0,298916.79886179854,West
7643,"Las Vegas, NV",NV,2018-07-01,3996.0,302224.9887316736,West
7644,"Las Vegas, NV",NV,2018-08-01,3874.0,305566.27971778536,West
7645,"Las Vegas, NV",NV,2018-09-01,2982.0,308595.1740918854,West
7646,"Las Vegas, NV",NV,2018-10-01,3323.0,311098.92297292524,West
7647,"Las Vegas, NV",NV,2018-11-01,2859.0,313112.5548939512,West
7648,"Las Vegas, NV",NV,2018-12-01,2611.0,314561.7229005745,West
7649,"Las Vegas, NV",NV,2019-01-01,2256.0,315679.7080432381,West
7650,"Las Vegas, NV",NV,2019-02-01,2406.0,316913.0301279889,West
7651,"Las Vegas, NV",NV,2019-03-01,3147.0,318185.9841798852,West
7652,"Las Vegas, NV",NV,2019-04-01,3496.0,319253.87498348794,West
7653,"Las Vegas, NV",NV,2019-05-01,3910.0,319559.22228518367,West
7654,"Las Vegas, NV",NV,2019-06-01,3431.0,319851.81315173925,West
7655,"Las Vegas, NV",NV,2019-07-01,3730.0,320105.61510264146,West
7656,"Las Vegas, NV",NV,2019-08-01,3657.0,320565.10435776954,West
7657,"Las Vegas, NV",NV,2019-09-01,3249.0,320765.452787833,West
7658,"Las Vegas, NV",NV,2019-10-01,3410.0,320982.2708651469,West
7659,"Las Vegas, NV",NV,2019-11-01,2831.0,321419.65174263885,West
7660,"Las Vegas, NV",NV,2019-12-01,3038.0,322167.2839963312,West
7661,"Las Vegas, NV",NV,2020-01-01,2823.0,323603.16233139124,West
7662,"Las Vegas, NV",NV,2020-02-01,2897.0,325144.83784019627,West
7663,"Las Vegas, NV",NV,2020-03-01,3426.0,326921.89117371413,West
7664,"Las Vegas, NV",NV,2020-04-01,2414.0,328243.1074091025,West
7665,"Las Vegas, NV",NV,2020-05-01,2031.0,328710.9376846796,West
7666,"Las Vegas, NV",NV,2020-06-01,2862.0,328726.7309117436,West
7667,"Las Vegas, NV",NV,2020-07-01,3794.0,328992.4208760426,West
7668,"Las Vegas, NV",NV,2020-08-01,3462.0,330438.9708430016,West
7669,"Las Vegas, NV",NV,2020-09-01,3777.0,332708.7839799738,West
7670,"Las Vegas, NV",NV,2020-10-01,3755.0,335494.9408072466,West
7671,"Las Vegas, NV",NV,2020-11-01,3625.0,338973.53153199656,West
7672,"Las Vegas, NV",NV,2020-12-01,3887.0,342850.85503266,West
7673,"Las Vegas, NV",NV,2021-01-01,3294.0,346757.4232066882,West
7674,"Las Vegas, NV",NV,2021-02-01,3416.0,350612.30958155514,West
7675,"Las Vegas, NV",NV,2021-03-01,4667.0,354587.99158774427,West
7676,"Las Vegas, NV",NV,2021-04-01,4459.0,359031.8766221078,West
7677,"Las Vegas, NV",NV,2021-05-01,4047.0,363805.8003468109,West
7678,"Las Vegas, NV",NV,2021-06-01,4481.0,369166.24621105817,West
7679,"Las Vegas, NV",NV,2021-07-01,4129.0,374665.8012604343,West
7680,"Las Vegas, NV",NV,2021-08-01,4153.0,380038.6430093861,West
7681,"Las Vegas, NV",NV,2021-09-01,3905.0,384931.161337981,West
7682,"Las Vegas, NV",NV,2021-10-01,3710.0,389676.3965723024,West
7683,"Las Vegas, NV",NV,2021-11-01,4053.0,394952.0628434131,West
7684,"Las Vegas, NV",NV,2021-12-01,3886.0,400224.3569937246,West
7685,"Las Vegas, NV",NV,2022-01-01,3099.0,406834.4015341322,West
7686,"Las Vegas, NV",NV,2022-02-01,3029.0,414353.4896753198,West
7687,"Las Vegas, NV",NV,2022-03-01,3985.0,422785.495759713,West
7688,"Las Vegas, NV",NV,2022-04-01,3620.0,430769.0520170904,West
7689,"Las Vegas, NV",NV,2022-05-01,3582.0,438104.0284266775,West
7690,"Las Vegas, NV",NV,2022-06-01,3094.0,444592.46624990186,West
7691,"Las Vegas, NV",NV,2022-07-01,2421.0,448402.45543785184,West
7692,"Las Vegas, NV",NV,2022-08-01,2381.0,448798.0343819202,West
7693,"Las Vegas, NV",NV,2022-09-01,2253.0,445623.5474735438,West
7694,"Las Vegas, NV",NV,2022-10-01,2001.0,440956.4907737239,West
7695,"Las Vegas, NV",NV,2022-11-01,1759.0,435551.6438142878,West
7696,"Las Vegas, NV",NV,2022-12-01,1696.0,430188.7869717213,West
7697,"Little Rock, AR",AR,2008-02-01,574.0,136054.86417323386,South
7698,"Little Rock, AR",AR,2008-03-01,662.0,136245.8008996628,South
7699,"Little Rock, AR",AR,2008-04-01,689.0,136481.01849984215,South
7700,"Little Rock, AR",AR,2008-05-01,798.0,136493.58993127322,South
7701,"Little Rock, AR",AR,2008-06-01,774.0,136364.8431712202,South
7702,"Little Rock, AR",AR,2008-07-01,785.0,136159.93353788336,South
7703,"Little Rock, AR",AR,2008-08-01,767.0,136001.8334676973,South
7704,"Little Rock, AR",AR,2008-09-01,663.0,135829.42853158637,South
7705,"Little Rock, AR",AR,2008-10-01,622.0,135530.0960460937,South
7706,"Little Rock, AR",AR,2008-11-01,427.0,135266.82601781504,South
7707,"Little Rock, AR",AR,2008-12-01,485.0,135039.5420997068,South
7708,"Little Rock, AR",AR,2009-01-01,354.0,134879.99511597294,South
7709,"Little Rock, AR",AR,2009-02-01,433.0,134602.02911782404,South
7710,"Little Rock, AR",AR,2009-03-01,516.0,134330.58273361964,South
7711,"Little Rock, AR",AR,2009-04-01,631.0,134100.76230922682,South
7712,"Little Rock, AR",AR,2009-05-01,652.0,134008.5392469597,South
7713,"Little Rock, AR",AR,2009-06-01,857.0,134006.04587764156,South
7714,"Little Rock, AR",AR,2009-07-01,891.0,134053.9490821899,South
7715,"Little Rock, AR",AR,2009-08-01,723.0,134025.03572428288,South
7716,"Little Rock, AR",AR,2009-09-01,770.0,133911.69111002117,South
7717,"Little Rock, AR",AR,2009-10-01,839.0,133801.74916996455,South
7718,"Little Rock, AR",AR,2009-11-01,727.0,133852.19012438986,South
7719,"Little Rock, AR",AR,2009-12-01,700.0,134126.84316474607,South
7720,"Little Rock, AR",AR,2010-01-01,402.0,134615.87901498788,South
7721,"Little Rock, AR",AR,2010-02-01,536.0,135153.55544821525,South
7722,"Little Rock, AR",AR,2010-03-01,778.0,135611.27210977036,South
7723,"Little Rock, AR",AR,2010-04-01,1035.0,135997.6370306215,South
7724,"Little Rock, AR",AR,2010-05-01,1068.0,136326.6403612765,South
7725,"Little Rock, AR",AR,2010-06-01,989.0,136516.05606335486,South
7726,"Little Rock, AR",AR,2010-07-01,697.0,136359.39846653794,South
7727,"Little Rock, AR",AR,2010-08-01,724.0,136049.9912779084,South
7728,"Little Rock, AR",AR,2010-09-01,638.0,135644.8729090604,South
7729,"Little Rock, AR",AR,2010-10-01,665.0,135287.23863559254,South
7730,"Little Rock, AR",AR,2010-11-01,631.0,134901.55283535284,South
7731,"Little Rock, AR",AR,2010-12-01,634.0,134284.89319965863,South
7732,"Little Rock, AR",AR,2011-01-01,479.0,133681.02361242988,South
7733,"Little Rock, AR",AR,2011-02-01,517.0,133137.31610906488,South
7734,"Little Rock, AR",AR,2011-03-01,761.0,132989.1911445917,South
7735,"Little Rock, AR",AR,2011-04-01,764.0,132773.60699243238,South
7736,"Little Rock, AR",AR,2011-05-01,843.0,132491.43327559368,South
7737,"Little Rock, AR",AR,2011-06-01,929.0,132268.11419064584,South
7738,"Little Rock, AR",AR,2011-07-01,905.0,132158.4823540095,South
7739,"Little Rock, AR",AR,2011-08-01,976.0,132066.88086718935,South
7740,"Little Rock, AR",AR,2011-09-01,865.0,131831.74972614538,South
7741,"Little Rock, AR",AR,2011-10-01,782.0,131563.7667905535,South
7742,"Little Rock, AR",AR,2011-11-01,755.0,131293.63342503444,South
7743,"Little Rock, AR",AR,2011-12-01,803.0,130989.54734738146,South
7744,"Little Rock, AR",AR,2012-01-01,652.0,130978.34849059996,South
7745,"Little Rock, AR",AR,2012-02-01,799.0,131207.3484294353,South
7746,"Little Rock, AR",AR,2012-03-01,986.0,131708.52835895785,South
7747,"Little Rock, AR",AR,2012-04-01,1009.0,132123.2046752885,South
7748,"Little Rock, AR",AR,2012-05-01,1269.0,132422.5796964605,South
7749,"Little Rock, AR",AR,2012-06-01,1359.0,132569.731584881,South
7750,"Little Rock, AR",AR,2012-07-01,1304.0,132691.85317988944,South
7751,"Little Rock, AR",AR,2012-08-01,1440.0,132717.08749631018,South
7752,"Little Rock, AR",AR,2012-09-01,1161.0,132835.89136971734,South
7753,"Little Rock, AR",AR,2012-10-01,1317.0,132669.74943423754,South
7754,"Little Rock, AR",AR,2012-11-01,1247.0,132589.18959242766,South
7755,"Little Rock, AR",AR,2012-12-01,1144.0,132570.8328382347,South
7756,"Little Rock, AR",AR,2013-01-01,1257.0,132718.34989009306,South
7757,"Little Rock, AR",AR,2013-02-01,1375.0,132950.61310659707,South
7758,"Little Rock, AR",AR,2013-03-01,2014.0,133227.5614146506,South
7759,"Little Rock, AR",AR,2013-04-01,2565.0,133731.91454795518,South
7760,"Little Rock, AR",AR,2013-05-01,3427.0,134334.4070164462,South
7761,"Little Rock, AR",AR,2013-06-01,3436.0,134927.79449412457,South
7762,"Little Rock, AR",AR,2013-07-01,3307.0,135281.36181585115,South
7763,"Little Rock, AR",AR,2013-08-01,3441.0,135558.17439138613,South
7764,"Little Rock, AR",AR,2013-09-01,3088.0,135827.59365783437,South
7765,"Little Rock, AR",AR,2013-10-01,2997.0,136122.48373574752,South
7766,"Little Rock, AR",AR,2013-11-01,2325.0,136250.22184407627,South
7767,"Little Rock, AR",AR,2013-12-01,2618.0,136246.65852594783,South
7768,"Little Rock, AR",AR,2014-01-01,2129.0,136274.3059646318,South
7769,"Little Rock, AR",AR,2014-02-01,2198.0,136460.0496236518,South
7770,"Little Rock, AR",AR,2014-03-01,2593.0,136706.51107249994,South
7771,"Little Rock, AR",AR,2014-04-01,2931.0,137059.0538968989,South
7772,"Little Rock, AR",AR,2014-05-01,3345.0,137529.55694958553,South
7773,"Little Rock, AR",AR,2014-06-01,3454.0,138010.20860300423,South
7774,"Little Rock, AR",AR,2014-07-01,3407.0,138471.51636809896,South
7775,"Little Rock, AR",AR,2014-08-01,3265.0,138904.22090134377,South
7776,"Little Rock, AR",AR,2014-09-01,3094.0,139343.27822294002,South
7777,"Little Rock, AR",AR,2014-10-01,3263.0,139689.89495190085,South
7778,"Little Rock, AR",AR,2014-11-01,2599.0,140065.29611631433,South
7779,"Little Rock, AR",AR,2014-12-01,3019.0,140442.13403635286,South
7780,"Little Rock, AR",AR,2015-01-01,2196.0,140571.87422568366,South
7781,"Little Rock, AR",AR,2015-02-01,2514.0,140459.6220549808,South
7782,"Little Rock, AR",AR,2015-03-01,3289.0,140320.62302557618,South
7783,"Little Rock, AR",AR,2015-04-01,3505.0,140338.32593453166,South
7784,"Little Rock, AR",AR,2015-05-01,3744.0,140537.35712065818,South
7785,"Little Rock, AR",AR,2015-06-01,4185.0,140740.96902420648,South
7786,"Little Rock, AR",AR,2015-07-01,4380.0,141074.53744515483,South
7787,"Little Rock, AR",AR,2015-08-01,5334.0,141558.74835910124,South
7788,"Little Rock, AR",AR,2015-09-01,5068.0,142229.67007449266,South
7789,"Little Rock, AR",AR,2015-10-01,4062.0,143140.32493600715,South
7790,"Little Rock, AR",AR,2015-11-01,2654.0,143805.07489371396,South
7791,"Little Rock, AR",AR,2015-12-01,2770.0,144383.73400212915,South
7792,"Little Rock, AR",AR,2016-01-01,1817.0,144861.30884974689,South
7793,"Little Rock, AR",AR,2016-02-01,1635.0,145307.42350003295,South
7794,"Little Rock, AR",AR,2016-03-01,1577.0,145458.83571690053,South
7795,"Little Rock, AR",AR,2016-04-01,1297.0,145513.90694217457,South
7796,"Little Rock, AR",AR,2016-05-01,1321.0,145426.93345678097,South
7797,"Little Rock, AR",AR,2016-06-01,1192.0,145322.97680681443,South
7798,"Little Rock, AR",AR,2016-07-01,901.0,145033.6299003356,South
7799,"Little Rock, AR",AR,2016-08-01,926.0,144989.7642986291,South
7800,"Little Rock, AR",AR,2016-09-01,911.0,145148.16796490634,South
7801,"Little Rock, AR",AR,2016-10-01,1111.0,145447.42792330254,South
7802,"Little Rock, AR",AR,2016-11-01,1150.0,145594.04551569998,South
7803,"Little Rock, AR",AR,2016-12-01,1227.0,145511.53874466903,South
7804,"Little Rock, AR",AR,2017-01-01,994.0,145377.2872681798,South
7805,"Little Rock, AR",AR,2017-02-01,1009.0,145346.19449423437,South
7806,"Little Rock, AR",AR,2017-03-01,1388.0,145556.27613236444,South
7807,"Little Rock, AR",AR,2017-04-01,1258.0,145888.78796456606,South
7808,"Little Rock, AR",AR,2017-05-01,1352.0,146219.0603960643,South
7809,"Little Rock, AR",AR,2017-06-01,1398.0,146513.0921981154,South
7810,"Little Rock, AR",AR,2017-07-01,1065.0,146871.91455456332,South
7811,"Little Rock, AR",AR,2017-08-01,1003.0,147195.25150233952,South
7812,"Little Rock, AR",AR,2017-09-01,937.0,147568.06902613706,South
7813,"Little Rock, AR",AR,2017-10-01,864.0,148059.90856303577,South
7814,"Little Rock, AR",AR,2017-11-01,810.0,148747.4199913748,South
7815,"Little Rock, AR",AR,2017-12-01,725.0,149521.80111746842,South
7816,"Little Rock, AR",AR,2018-01-01,585.0,150088.46204575864,South
7817,"Little Rock, AR",AR,2018-02-01,665.0,150384.53019488626,South
7818,"Little Rock, AR",AR,2018-03-01,852.0,150684.4251903953,South
7819,"Little Rock, AR",AR,2018-04-01,978.0,150849.58000118288,South
7820,"Little Rock, AR",AR,2018-05-01,1137.0,151055.90459931394,South
7821,"Little Rock, AR",AR,2018-06-01,1044.0,150975.28459567318,South
7822,"Little Rock, AR",AR,2018-07-01,1020.0,151225.95550990352,South
7823,"Little Rock, AR",AR,2018-08-01,1056.0,151499.63146384532,South
7824,"Little Rock, AR",AR,2018-09-01,825.0,151906.0353927126,South
7825,"Little Rock, AR",AR,2018-10-01,864.0,152071.51166655082,South
7826,"Little Rock, AR",AR,2018-11-01,801.0,152300.73494397383,South
7827,"Little Rock, AR",AR,2018-12-01,730.0,152655.0091470156,South
7828,"Little Rock, AR",AR,2019-01-01,557.0,153153.83332883913,South
7829,"Little Rock, AR",AR,2019-02-01,727.0,153827.49308576787,South
7830,"Little Rock, AR",AR,2019-03-01,867.0,154283.2340412405,South
7831,"Little Rock, AR",AR,2019-04-01,959.0,154707.16391922827,South
7832,"Little Rock, AR",AR,2019-05-01,1113.0,154979.82642819625,South
7833,"Little Rock, AR",AR,2019-06-01,1021.0,155452.2328353731,South
7834,"Little Rock, AR",AR,2019-07-01,1046.0,155663.44437307442,South
7835,"Little Rock, AR",AR,2019-08-01,1021.0,155657.86843321638,South
7836,"Little Rock, AR",AR,2019-09-01,955.0,155241.20210231605,South
7837,"Little Rock, AR",AR,2019-10-01,887.0,155176.37771704962,South
7838,"Little Rock, AR",AR,2019-11-01,713.0,155438.11936894502,South
7839,"Little Rock, AR",AR,2019-12-01,803.0,156284.30902255137,South
7840,"Little Rock, AR",AR,2020-01-01,628.0,157188.9269521382,South
7841,"Little Rock, AR",AR,2020-02-01,723.0,158185.74221538953,South
7842,"Little Rock, AR",AR,2020-03-01,877.0,159260.7966777217,South
7843,"Little Rock, AR",AR,2020-04-01,871.0,160227.0168585103,South
7844,"Little Rock, AR",AR,2020-05-01,950.0,160835.364385256,South
7845,"Little Rock, AR",AR,2020-06-01,1144.0,161234.87500013024,South
7846,"Little Rock, AR",AR,2020-07-01,1291.0,161774.15702928032,South
7847,"Little Rock, AR",AR,2020-08-01,1206.0,162779.65798059528,South
7848,"Little Rock, AR",AR,2020-09-01,1179.0,164282.92194646664,South
7849,"Little Rock, AR",AR,2020-10-01,1158.0,165863.81054502403,South
7850,"Little Rock, AR",AR,2020-11-01,1021.0,167514.27766988604,South
7851,"Little Rock, AR",AR,2020-12-01,1026.0,168853.40739755068,South
7852,"Little Rock, AR",AR,2021-01-01,783.0,170256.63278972937,South
7853,"Little Rock, AR",AR,2021-02-01,785.0,171686.40667742488,South
7854,"Little Rock, AR",AR,2021-03-01,1029.0,173226.6509117932,South
7855,"Little Rock, AR",AR,2021-04-01,1095.0,174800.23872962443,South
7856,"Little Rock, AR",AR,2021-05-01,1213.0,176715.16571183258,South
7857,"Little Rock, AR",AR,2021-06-01,1424.0,179142.10071616978,South
7858,"Little Rock, AR",AR,2021-07-01,1296.0,181642.90492079445,South
7859,"Little Rock, AR",AR,2021-08-01,1234.0,183540.19394093417,South
7860,"Little Rock, AR",AR,2021-09-01,1218.0,184524.84708699424,South
7861,"Little Rock, AR",AR,2021-10-01,1149.0,185289.7724911192,South
7862,"Little Rock, AR",AR,2021-11-01,1069.0,186321.4631032321,South
7863,"Little Rock, AR",AR,2021-12-01,1025.0,187747.10016206236,South
7864,"Little Rock, AR",AR,2022-01-01,782.0,189716.9090977304,South
7865,"Little Rock, AR",AR,2022-02-01,797.0,192029.34400648583,South
7866,"Little Rock, AR",AR,2022-03-01,1040.0,194653.23568617544,South
7867,"Little Rock, AR",AR,2022-04-01,1015.0,197174.05163874416,South
7868,"Little Rock, AR",AR,2022-05-01,1291.0,199215.84784651335,South
7869,"Little Rock, AR",AR,2022-06-01,1110.0,200617.8583928636,South
7870,"Little Rock, AR",AR,2022-07-01,1059.0,201451.0845790672,South
7871,"Little Rock, AR",AR,2022-08-01,1128.0,201893.51298928168,South
7872,"Little Rock, AR",AR,2022-09-01,917.0,202350.8994461688,South
7873,"Little Rock, AR",AR,2022-10-01,783.0,202681.79812717144,South
7874,"Little Rock, AR",AR,2022-11-01,672.0,202840.35532968832,South
7875,"Little Rock, AR",AR,2022-12-01,667.0,202737.4335768684,South
7876,"Los Angeles, CA",CA,2008-02-01,3231.0,566975.9016075905,West
7877,"Los Angeles, CA",CA,2008-03-01,3915.0,556859.2327352961,West
7878,"Los Angeles, CA",CA,2008-04-01,4687.0,543869.0907527739,West
7879,"Los Angeles, CA",CA,2008-05-01,5250.0,529719.4348447304,West
7880,"Los Angeles, CA",CA,2008-06-01,5336.0,515981.2212135419,West
7881,"Los Angeles, CA",CA,2008-07-01,5955.0,503257.6785232332,West
7882,"Los Angeles, CA",CA,2008-08-01,5629.0,492006.69776400906,West
7883,"Los Angeles, CA",CA,2008-09-01,5204.0,483374.07037242217,West
7884,"Los Angeles, CA",CA,2008-10-01,5368.0,475549.3441949564,West
7885,"Los Angeles, CA",CA,2008-11-01,3879.0,467507.8842936624,West
7886,"Los Angeles, CA",CA,2008-12-01,4289.0,457590.6313080573,West
7887,"Los Angeles, CA",CA,2009-01-01,3068.0,449209.467658865,West
7888,"Los Angeles, CA",CA,2009-02-01,3323.0,443741.0415531236,West
7889,"Los Angeles, CA",CA,2009-03-01,4651.0,439915.29887708457,West
7890,"Los Angeles, CA",CA,2009-04-01,5062.0,436647.6315853124,West
7891,"Los Angeles, CA",CA,2009-05-01,5504.0,433467.44107863394,West
7892,"Los Angeles, CA",CA,2009-06-01,6780.0,429897.3664880327,West
7893,"Los Angeles, CA",CA,2009-07-01,7268.0,427025.0845468193,West
7894,"Los Angeles, CA",CA,2009-08-01,6559.0,424985.37132415705,West
7895,"Los Angeles, CA",CA,2009-09-01,6760.0,424507.9834874063,West
7896,"Los Angeles, CA",CA,2009-10-01,7035.0,424943.7890547021,West
7897,"Los Angeles, CA",CA,2009-11-01,6163.0,427321.4278384745,West
7898,"Los Angeles, CA",CA,2009-12-01,7172.0,431506.977307961,West
7899,"Los Angeles, CA",CA,2010-01-01,4933.0,434123.8287294881,West
7900,"Los Angeles, CA",CA,2010-02-01,4866.0,434555.564781328,West
7901,"Los Angeles, CA",CA,2010-03-01,7043.0,434887.35419768194,West
7902,"Los Angeles, CA",CA,2010-04-01,7038.0,437161.9782005366,West
7903,"Los Angeles, CA",CA,2010-05-01,7971.0,440391.8195496234,West
7904,"Los Angeles, CA",CA,2010-06-01,8342.0,440805.92465243005,West
7905,"Los Angeles, CA",CA,2010-07-01,6853.0,439062.39560497104,West
7906,"Los Angeles, CA",CA,2010-08-01,6531.0,435340.8020189265,West
7907,"Los Angeles, CA",CA,2010-09-01,6549.0,431428.261061816,West
7908,"Los Angeles, CA",CA,2010-10-01,5838.0,427463.1142298888,West
7909,"Los Angeles, CA",CA,2010-11-01,5593.0,423750.273247797,West
7910,"Los Angeles, CA",CA,2010-12-01,6533.0,421758.8366677535,West
7911,"Los Angeles, CA",CA,2011-01-01,4865.0,420677.2588137625,West
7912,"Los Angeles, CA",CA,2011-02-01,4643.0,420626.5879024284,West
7913,"Los Angeles, CA",CA,2011-03-01,6627.0,419374.4326364005,West
7914,"Los Angeles, CA",CA,2011-04-01,6467.0,417751.2469636236,West
7915,"Los Angeles, CA",CA,2011-05-01,6435.0,413719.1020303597,West
7916,"Los Angeles, CA",CA,2011-06-01,7162.0,411569.7184284648,West
7917,"Los Angeles, CA",CA,2011-07-01,6521.0,410054.94269640936,West
7918,"Los Angeles, CA",CA,2011-08-01,6897.0,408284.8731177891,West
7919,"Los Angeles, CA",CA,2011-09-01,6476.0,404742.9967955768,West
7920,"Los Angeles, CA",CA,2011-10-01,5830.0,400889.1833580132,West
7921,"Los Angeles, CA",CA,2011-11-01,5969.0,399490.59051051416,West
7922,"Los Angeles, CA",CA,2011-12-01,6574.0,399331.2625365521,West
7923,"Los Angeles, CA",CA,2012-01-01,5189.0,398874.8128909054,West
7924,"Los Angeles, CA",CA,2012-02-01,5537.0,397333.7422130574,West
7925,"Los Angeles, CA",CA,2012-03-01,7386.0,394882.2245951209,West
7926,"Los Angeles, CA",CA,2012-04-01,7358.0,392766.9843336933,West
7927,"Los Angeles, CA",CA,2012-05-01,8296.0,391899.0765054024,West
7928,"Los Angeles, CA",CA,2012-06-01,8607.0,392469.985207341,West
7929,"Los Angeles, CA",CA,2012-07-01,8269.0,394615.05213446176,West
7930,"Los Angeles, CA",CA,2012-08-01,9400.0,399116.4904142802,West
7931,"Los Angeles, CA",CA,2012-09-01,7699.0,405423.9702180936,West
7932,"Los Angeles, CA",CA,2012-10-01,8763.0,412812.77192440414,West
7933,"Los Angeles, CA",CA,2012-11-01,8170.0,420409.99902926007,West
7934,"Los Angeles, CA",CA,2012-12-01,8906.0,427875.3510812647,West
7935,"Los Angeles, CA",CA,2013-01-01,6428.0,433787.0117569584,West
7936,"Los Angeles, CA",CA,2013-02-01,6380.0,437671.5004133812,West
7937,"Los Angeles, CA",CA,2013-03-01,8500.0,439996.3266011591,West
7938,"Los Angeles, CA",CA,2013-04-01,8887.0,443347.9417451538,West
7939,"Los Angeles, CA",CA,2013-05-01,9975.0,448991.3358619267,West
7940,"Los Angeles, CA",CA,2013-06-01,9255.0,456440.6118217536,West
7941,"Los Angeles, CA",CA,2013-07-01,10124.0,464626.6956709607,West
7942,"Los Angeles, CA",CA,2013-08-01,10169.0,473064.7727142977,West
7943,"Los Angeles, CA",CA,2013-09-01,8349.0,482035.9757616717,West
7944,"Los Angeles, CA",CA,2013-10-01,8663.0,491033.9078643001,West
7945,"Los Angeles, CA",CA,2013-11-01,7354.0,498657.3597508759,West
7946,"Los Angeles, CA",CA,2013-12-01,7863.0,504762.720863577,West
7947,"Los Angeles, CA",CA,2014-01-01,6050.0,508067.8302449514,West
7948,"Los Angeles, CA",CA,2014-02-01,5852.0,509718.4941215136,West
7949,"Los Angeles, CA",CA,2014-03-01,7498.0,510581.5756180138,West
7950,"Los Angeles, CA",CA,2014-04-01,8569.0,512657.2487639256,West
7951,"Los Angeles, CA",CA,2014-05-01,8761.0,515228.2261949785,West
7952,"Los Angeles, CA",CA,2014-06-01,8797.0,517482.97652510175,West
7953,"Los Angeles, CA",CA,2014-07-01,9039.0,519485.11594756605,West
7954,"Los Angeles, CA",CA,2014-08-01,8620.0,522249.6135392215,West
7955,"Los Angeles, CA",CA,2014-09-01,8021.0,527081.426535132,West
7956,"Los Angeles, CA",CA,2014-10-01,8425.0,532783.9675516367,West
7957,"Los Angeles, CA",CA,2014-11-01,6657.0,538956.7788004366,West
7958,"Los Angeles, CA",CA,2014-12-01,7803.0,544314.2311512388,West
7959,"Los Angeles, CA",CA,2015-01-01,5661.0,548307.5408939574,West
7960,"Los Angeles, CA",CA,2015-02-01,5784.0,550713.6623850499,West
7961,"Los Angeles, CA",CA,2015-03-01,8509.0,551712.7025342198,West
7962,"Los Angeles, CA",CA,2015-04-01,9361.0,552266.4746376962,West
7963,"Los Angeles, CA",CA,2015-05-01,9402.0,553124.6554864905,West
7964,"Los Angeles, CA",CA,2015-06-01,10382.0,554564.577630851,West
7965,"Los Angeles, CA",CA,2015-07-01,10475.0,555325.4009543747,West
7966,"Los Angeles, CA",CA,2015-08-01,9208.0,553876.3497951728,West
7967,"Los Angeles, CA",CA,2015-09-01,8940.0,550320.1864188989,West
7968,"Los Angeles, CA",CA,2015-10-01,8506.0,546040.1617153144,West
7969,"Los Angeles, CA",CA,2015-11-01,6424.0,541576.4355588168,West
7970,"Los Angeles, CA",CA,2015-12-01,8728.0,537572.4590270995,West
7971,"Los Angeles, CA",CA,2016-01-01,6300.0,539823.2867376207,West
7972,"Los Angeles, CA",CA,2016-02-01,6166.0,548615.0036723107,West
7973,"Los Angeles, CA",CA,2016-03-01,8446.0,560749.7927173262,West
7974,"Los Angeles, CA",CA,2016-04-01,8979.0,569827.9276184055,West
